0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3,5,-1.275582009,3,4,-0.168748981,4,2.360290699,6,3,-1.461977719,3,-1.976034244,-0.151061174,7,0.312219511,-0.306043517,6,-0.211573226,0.594802275
5,1,0.422933263,7,4,-0.309788927,3,3.523973609,5,3,-2.159814899,2,-0.548490553,-0.748430728,5,1.136736554,-0.41587342,6,-0.164537243,-1.679549595
5,6,0.03129638,7,3,0.238392916,6,1.732271848,6,5,-0.582712478,6,2.05514158,0.448487387,8,-0.632496142,0.65228748,4,-0.73802799,0.142242976
3,2,0.561799016,4,7,0.46808781,4,1.977173637,5,3,-1.184186325,3,-1.162943481,1.829245811,6,-0.504232119,-0.183952397,6,-1.509116601,0.71315489
7,5,0.730514066,6,6,-0.163193757,7,-2.670936194,5,4,1.443055646,7,1.545428134,1.089259225,4,-1.421004356,-0.031679498,6,-1.005963655,0.804628263
4,5,-0.740313543,8,4,-1.294848552,9,-1.887065121,5,5,1.292240755,8,0.511625689,0.662769327,6,-0.551295092,0.465366161,6,2.158328885,-0.132411719
3,4,0.72741208,5,6,-1.217156495,3,-2.356648632,3,5,0.745398041,4,-1.107616622,-0.791962172,6,0.743102657,-0.972081044,6,-0.642932566,-0.505685956
6,6,0.627686406,6,4,3.69148933,4,-3.222032185,6,5,1.712672457,7,-0.574777182,0.889454783,6,-2.416009697,-0.088529402,6,-0.698660477,0.72663862
5,4,-0.172630754,6,5,1.193188836,3,1.507314463,3,4,-1.016380716,3,-1.429139675,-0.668826651,6,0.040706147,-0.343436425,3,0.655369827,0.229440644
5,4,0.078691906,5,5,-0.005810799,8,-2.74618333,4,5,0.844919297,3,0.473521353,-0.976020776,4,0.348512385,-1.175124937,3,-2.179949971,-0.271057919
6,5,-0.879008379,5,6,-0.51999286,7,0.518472985,6,6,0.244222423,8,1.778767344,0.849348299,6,-2.29796312,0.943999621,4,0.420164911,-0.651342287
6,4,0.13450189,4,3,1.384545596,4,-1.604457968,4,5,1.091549161,7,-0.783220456,-0.869136007,8,-0.829592552,0.382856645,7,-1.303625112,0.310244927
5,5,0.534205058,8,4,0.39143096,3,-2.624248829,3,1,1.433201465,7,0.779581488,-0.075464771,7,-0.152381842,-0.003634496,4,0.826760927,-0.387662361
5,5,0.872476896,5,5,-1.72988186,6,4.043725887,5,4,-2.467250595,2,-1.108812924,-0.557412993,5,-0.508907633,-0.457328001,7,0.0302831,-0.325155173
5,6,1.237383757,4,8,-0.126332468,6,0.699950846,5,5,0.232860209,8,-1.445902531,1.420703209,6,-1.336157432,1.10120166,6,0.794048689,1.780536222
4,7,0.292728309,7,7,-0.007680122,6,0.847529827,6,3,-0.586698754,4,1.340151776,-2.063871679,6,-2.335651844,-0.220311988,3,-0.440525372,0.22732851
7,8,0.137992916,5,5,0.271533666,6,3.245781085,6,5,-1.786268971,3,0.355532952,0.651273471,6,-1.170906197,-0.019875071,6,-1.120648076,1.071794913
5,3,1.555068305,4,7,0.762156964,5,-1.135141008,3,4,0.166491154,3,-1.567343946,0.88610997,3,1.021386948,-0.81262498,6,-1.043637072,-1.89828777
5,5,1.245061811,5,7,0.508370144,5,-2.693926887,6,5,1.403570915,6,-1.18192094,0.159407254,8,0.285454061,-0.12479248,4,-0.059634796,-0.05728871
6,3,0.812404917,8,6,0.374387748,5,-3.041672553,6,1,1.507220109,6,-0.294698084,0.61103672,4,-0.365864107,-0.279574336,6,-0.752763504,-0.369467562
5,5,-0.920610921,7,6,-0.519928558,6,0.003336619,7,5,0.490410239,8,-2.440521664,-0.546833622,5,0.290294676,0.880420505,4,0.064870323,-1.383965026
8,6,-0.34909847,4,5,0.208900005,4,0.804620289,4,5,-0.445796121,5,0.074918659,0.309446663,6,-0.578669222,-0.010265838,5,-0.146879311,0.990852827
5,4,1.095665712,7,4,-1.0635974,5,2.545946351,5,6,-0.688916288,7,0.251486662,0.383590495,5,0.711203149,1.258279538,8,-0.73254095,-0.863309828
6,4,1.407960298,5,5,-1.767378338,7,-0.317189126,4,5,0.01367685,4,-0.036225182,0.163924465,5,1.957815606,-0.285817084,3,-0.442629485,-0.696418253
7,5,-0.588656457,5,4,-0.704945558,6,-1.070266723,7,6,0.761132438,7,-0.289279062,-0.798723456,7,0.539310056,0.314422228,5,-0.411518552,-0.034413843
6,5,-1.941115764,4,6,1.439909148,3,2.531096728,3,5,-0.668657705,8,1.0499731,0.458701052,5,0.855116071,1.279988253,6,-0.383461949,0.17501879
1,3,-0.659117448,3,4,1.203776085,4,1.570774236,5,4,-0.436297879,7,-0.645370321,0.124483361,5,1.112400726,0.75618758,4,0.029437855,-0.999398508
4,6,0.211643144,6,5,-0.711248144,4,3.178040513,5,5,-1.769221022,3,-0.028223976,1.334097068,4,-0.697271586,-0.055647771,4,-0.00092178,-0.633680646
5,6,0.063932052,5,5,0.468262318,8,2.039983014,5,5,-0.450845329,8,1.28705971,-0.40457588,6,-0.853145463,1.189155678,4,0.599326478,-0.864884782
4,3,-0.494464263,5,6,0.315634044,4,-3.116984238,7,8,0.985093646,3,0.411646613,-0.025346461,6,-0.607809231,-1.287130271,6,1.567994919,0.390199028
6,5,-0.742433283,5,5,-2.44132287,9,-0.483850162,3,4,0.107809235,5,0.357616656,-0.835989803,7,-0.81695834,-0.28048084,4,-0.999454768,-0.77755896
4,3,0.075630091,4,6,1.43218899,4,-3.189778274,5,2,0.944125935,3,1.1292506,-0.423812167,6,0.63126794,-1.431614206,4,0.852510123,-0.195768752
7,3,-0.450353806,7,8,0.181363331,5,-1.279828807,3,4,0.174075452,3,-0.003536004,-0.247888543,4,0.733297565,-0.940595609,5,1.109374378,0.019191781
8,7,1.473941074,3,5,2.043275702,7,2.980456689,4,3,-0.777276685,8,1.246354515,0.665078232,5,-0.331118815,1.525281873,6,0.409482629,0.076993346
5,4,0.978343725,5,2,-1.567298992,3,1.021893709,6,3,-0.658441171,4,0.3274751,0.168702904,4,0.961286295,-0.178066078,4,-0.808386007,-0.09474351
5,3,1.990555698,5,7,-0.414208844,6,-2.691244534,3,5,0.706050417,3,0.397074546,1.053526351,4,1.614957697,-1.369766258,7,-0.062922695,0.215996797
7,6,-1.135725306,5,3,0.798409585,3,-2.972350675,4,7,0.848449122,3,0.744548776,-1.487433468,5,-1.382565442,-1.390052134,7,-0.738605973,-1.182269859
7,5,0.171773214,6,5,1.713225386,7,-4.18967135,7,5,1.402296371,3,2.406967187,0.590512522,4,-0.210950506,-1.590234575,5,0.3482084,-0.002712367
6,7,-0.014405686,8,7,1.85637195,4,2.249801758,3,6,-1.315615889,3,-1.025341093,1.000491791,4,0.415353335,-0.152340259,5,0.188301095,0.757111139
7,4,0.59945254,5,5,-0.568095872,5,-4.231147718,4,5,2.127759889,7,-0.071100826,0.613641946,6,-0.584849559,-0.333230369,4,0.027267587,0.162605326
5,4,0.386830413,5,5,-1.687986746,7,-1.711789654,5,6,0.486796283,4,0.156577773,-2.761955928,6,0.451718398,-0.803808884,5,-0.150825551,0.915919441
4,3,0.256586175,4,6,-0.761848572,4,-3.312341425,4,3,1.090793922,3,-1.531865193,1.437144737,5,0.517099898,-1.289174548,7,-0.463220834,-0.013055715
6,4,0.368541043,6,4,-1.149791125,4,1.348842634,6,5,-0.418405868,6,-0.716810045,-1.30658655,7,-1.595991897,0.571092323,5,-0.673170471,-1.47140375
7,5,-0.866107813,4,6,0.642413608,7,0.502685157,7,3,-0.332797977,5,-0.500965906,-0.565757216,4,-1.703113192,-0.103513358,5,-0.875514382,-2.099320892
6,3,0.113893381,4,7,-0.10370419,6,2.142880022,7,4,-0.66181956,7,-1.257276734,0.031837375,6,-0.496439038,0.912458962,5,0.293888518,-0.366165038
3,6,-0.669792608,4,4,0.072508062,3,3.704307497,5,3,-0.971200684,9,-0.4068399,0.766525145,6,-0.594033861,1.886508974,5,1.337870443,1.085966692
4,7,0.652349416,6,5,1.530714668,4,3.434382187,5,3,-0.838561132,9,-0.325322501,-2.293527903,5,1.100110941,1.859704977,6,0.433963351,-0.452512475
3,3,0.36374672,5,4,0.549837025,5,-0.718228943,5,3,0.701616324,7,-1.927128978,-0.949005744,4,-1.56411815,0.552339922,6,1.016627317,0.592176466
3,6,1.490149248,6,6,-2.083896663,5,2.255023429,4,1,-0.630141259,7,-0.510904381,0.250772134,3,-0.345602821,1.07881991,4,-0.409981717,0.208123565
7,3,-1.223370842,4,3,-0.61169732,6,-2.244146347,4,5,0.647660404,3,-0.323889014,0.36845975,4,-0.171658362,-1.036844708,6,-0.684678139,-1.951625796
2,4,-0.85978445,4,4,1.822497213,5,3.038585558,8,5,-1.777218209,3,0.525473501,-0.860586507,6,-1.07113461,-0.20636887,5,-0.074505007,1.063993246
6,3,0.328333501,4,8,0.092378138,3,0.796084077,3,4,-0.153699211,6,-0.645008827,0.799714815,8,-1.48814024,0.503833679,3,-0.535317102,0.871612197
8,5,0.904782931,6,3,-0.293657375,6,0.58493955,4,3,-0.359899571,5,0.255497995,-0.501976318,7,-2.014578182,-0.071525122,4,-1.959456136,0.466351181
7,4,0.577782189,6,6,0.250067394,5,-2.868622004,5,4,0.879046558,3,-0.81842791,-1.103695743,8,-1.340046307,-1.233855879,5,0.285951155,1.405632999
6,3,-0.225546588,6,5,-0.555999499,5,1.371072559,4,5,-0.869755167,4,-0.387554475,0.995578675,5,1.866861394,-0.214453459,4,0.762307967,0.447917968
3,5,-0.126178245,5,6,1.037417917,8,-2.245381876,6,4,1.291955428,7,0.213586985,0.797317917,4,0.685647585,0.114344336,5,1.234944663,-2.255048814
6,4,-0.555295204,5,8,0.65748456,5,-2.706231187,5,6,1.464644298,7,0.3875109,-0.017130892,4,-0.405851333,-0.027591803,4,1.181539679,-0.324654384
8,2,0.583243707,5,6,-2.520704737,6,1.237302272,6,2,-0.716634545,4,-1.743210024,-1.78354636,5,0.457992489,-0.071435509,4,0.467206406,1.051463421
4,5,0.524096026,5,5,-0.811849853,7,1.37934912,4,5,-0.440444047,6,-0.592303456,1.085038859,6,-0.589839246,0.561516399,6,-0.531348642,-0.171028717
6,5,0.293188785,5,6,-0.214912777,7,-2.915436433,7,5,0.760743277,2,-1.231326667,-0.140668978,7,1.153035251,-1.491249915,6,-2.099279296,-1.166917957
4,4,1.341984021,4,5,-0.176984172,5,-0.790767368,4,5,0.719902676,7,0.085862395,-1.043615061,7,0.869071472,0.514088909,4,1.389831383,0.464346286
3,8,-0.091915511,4,2,1.029658535,5,-1.99879897,8,6,0.596147372,4,0.411707373,-0.68984902,5,0.938779078,-0.888978907,7,-0.51015483,-0.125154097
6,4,1.222819875,7,2,-0.080612114,4,-3.098208415,6,7,1.649265471,7,0.443351537,0.929961024,8,-1.390342493,-0.08081378,6,0.301287453,-0.09082807
6,3,-0.548670042,3,7,1.047029598,6,-2.182041468,5,5,1.241002315,7,2.257188524,1.099947327,6,0.358890941,0.085169336,6,0.704687255,-0.050301847
4,3,-1.110516243,5,4,0.953234358,5,-1.336666516,4,4,0.358385525,4,-1.027217133,-0.091768731,7,0.334560978,-0.666534903,5,2.265075556,-0.41465417
6,5,0.625060416,7,5,0.055203862,4,1.658019654,7,5,-0.492044536,6,-0.319886993,0.171739086,5,-0.971298366,0.741823045,6,-0.850061958,1.999925174
5,4,0.899987396,5,5,1.351959704,4,3.299498948,2,4,-1.853168655,3,-0.136141326,0.340891797,2,-0.346161876,-0.086985331,5,0.108271755,-0.175580461
7,3,-1.508441107,5,6,0.067574976,4,2.706728817,3,5,-1.602802243,3,0.2404229,0.494605018,6,-0.938650885,-0.21903319,6,-1.382108843,0.901870899
7,1,-0.6042854,7,3,2.785740418,6,3.362651031,4,4,-1.899892396,3,1.76731348,0.107545666,3,-1.939795326,-0.108779823,5,-0.770543485,-1.105503382
5,3,-0.216507371,4,5,0.434351169,5,-1.850587464,4,4,0.520513074,4,0.699991045,-0.320727806,6,-0.193677394,-0.87927678,5,0.605138839,-0.59705619
7,5,-1.489784119,5,9,-0.607215725,6,2.228561004,7,7,-1.333993817,3,0.58921505,0.717702718,5,-0.262863502,-0.205989416,4,-1.497709443,0.70307706
4,5,0.676736787,4,3,1.574267893,3,-2.534586167,6,5,1.48019259,7,0.349228995,-0.175541625,5,0.818498499,0.168124199,3,-0.275814755,-2.029529962
5,5,1.406945173,6,7,0.849601592,7,2.13715502,6,4,-0.733002509,6,-0.73197043,0.981518337,4,1.624335597,0.779539569,8,-0.827806516,-0.692592104
6,2,-0.155680899,3,1,-0.59188423,6,0.917019869,6,7,-0.60242717,4,0.687864485,1.434407609,4,0.742083327,-0.180467786,4,-0.2543681,0.202934108
4,3,0.318313845,6,7,-0.245482467,6,-1.224899056,6,5,0.266223396,4,1.17865336,-0.497721714,4,1.282740195,-0.722044932,6,1.013855664,0.325022993
6,5,-0.781423777,6,7,-0.216031046,3,-1.382859004,3,6,0.948167386,7,3.027240129,0.126606609,5,0.016842292,0.343173263,4,-0.143178138,0.006685249
8,4,-0.959916083,6,4,-0.356049411,3,3.014380435,6,2,-1.838806622,2,0.358547793,0.351220747,2,-0.256222323,-0.340204871,3,-1.464150754,-0.650979494
8,6,-0.114934831,5,6,2.133190042,7,-0.205194578,5,4,0.484600017,7,-0.408021252,1.367086883,6,-0.883002339,0.666039509,6,0.116159326,0.804145182
4,6,1.494811039,4,5,-0.010995583,7,-1.791529111,4,3,0.330207569,3,-0.127744078,-0.202528116,5,0.640958549,-1.161888753,6,-1.366187459,0.045301903
6,4,0.713615853,5,6,-0.438863367,5,-2.458492346,4,7,1.369578372,7,2.127535786,0.406980859,5,1.673534289,0.044713879,7,1.006412144,0.333358922
3,4,-0.994484236,3,4,0.226028513,7,1.397778688,5,5,-0.416522497,6,-0.855913562,1.128602418,4,0.925283108,0.622331027,8,0.653294815,-0.321788959
7,3,0.614277746,4,3,0.197481815,5,-3.608924434,7,3,1.124909193,3,-0.389362675,0.399167666,3,-1.893931605,-1.518277853,6,0.415146134,-1.979156835
8,3,0.055012402,6,5,1.325011948,5,1.958514503,4,3,-1.209063425,3,2.397260117,2.787131493,7,1.198021508,-0.246700705,7,0.425984969,0.131983052
7,7,0.228824339,7,8,1.521893196,5,-4.053984027,2,5,1.132434348,2,-0.83827776,-0.457408845,6,-0.305376574,-1.940183016,6,-0.725777808,0.01881884
6,8,0.751716144,5,5,-0.841747552,3,-0.03047214,5,5,0.508934565,8,0.3053749,0.775180495,5,0.366046769,0.88048115,3,-1.709957699,1.680282212
5,4,0.451692317,4,5,0.499933991,4,2.400767094,5,5,-0.675296325,7,1.267850376,-0.429038678,7,-1.26578189,1.140623655,2,0.450213304,1.390434073
6,6,0.92344849,4,4,0.253270706,6,1.426378289,7,5,-0.861463758,4,0.759492555,-1.606942226,7,-0.367884513,-0.145522299,4,-1.29190164,-0.188434154
5,5,1.461691443,7,7,-0.563087327,4,2.562707933,7,4,-1.53188597,3,0.577802462,0.28816719,7,0.911566812,-0.233074724,5,0.283958984,-0.244272741
6,3,-0.339036855,5,7,1.722240641,3,3.840385366,5,5,-1.061249172,9,1.028222502,1.050083999,6,-0.46986897,1.858560292,6,0.567112824,0.850617375
7,4,-0.0183413,4,6,-0.642992092,5,3.847156499,2,4,-2.224690778,2,-0.836972364,0.708755526,6,-0.112031587,-0.215768638,6,0.857560558,0.131336803
6,4,-0.239071823,6,6,-0.015319875,4,2.17870739,5,5,-0.68518004,7,0.483530799,0.884993609,5,-0.017027657,0.905722923,5,-0.731175028,-1.452426514
6,6,-0.955134673,6,7,-0.495187727,5,-1.422552786,3,3,0.497926313,4,-1.072624444,0.829730621,7,0.578038413,-0.500965137,4,1.098385113,0.457936082
5,4,0.286753455,5,4,0.431893944,5,3.015291593,3,5,-0.92724664,7,1.045121968,0.028322443,4,1.196094208,1.291119007,6,0.762939051,-1.564341439
5,2,-0.057810027,6,6,1.334034858,6,-1.779337146,5,4,0.45232856,3,-0.91735943,0.004029105,5,0.42032455,-0.931534568,6,-1.284955986,1.10370555
6,5,-0.642919021,6,5,-1.411202495,5,2.56905986,4,2,-1.452862956,3,-1.46839225,0.375451554,7,0.792194225,-0.085519178,5,-0.176707034,0.011209372
2,6,-0.448297295,3,5,-0.719650459,6,-2.861026779,3,4,0.756579304,2,-0.969398153,0.793660344,4,1.265194866,-1.445473233,5,-0.380565453,1.853571564
5,1,-0.307785651,3,7,0.381718342,6,-1.300161449,1,6,0.425644396,4,1.942902766,-0.893040828,7,-0.719493554,-0.510524607,5,-0.472301701,-0.572423729
5,5,-0.783119106,5,6,-0.830481404,4,-1.715397703,4,8,1.168932873,7,-0.211333602,0.964896446,6,0.783510037,0.412743426,6,-0.080425897,0.384110093
4,6,0.3540254,5,7,1.182119608,6,2.977811301,6,3,-1.662225033,3,1.910847997,0.047649036,5,-0.075134466,-0.060140411,6,0.572897687,1.518830322
3,6,0.017713331,6,2,0.265123097,2,2.19648189,7,5,-0.48416595,8,-0.986267978,-2.070896872,4,-0.926894019,1.282647654,6,0.766218884,0.988323626
7,3,0.582800096,6,7,0.655416649,4,1.86732924,6,6,-1.201681203,3,0.191350136,-0.242223937,4,1.992795255,-0.32269569,4,1.536307979,1.963137755
2,6,0.648295803,4,5,0.137901005,5,-2.994495534,3,4,1.624558237,7,1.12543347,-2.438669029,6,2.095602679,-0.023551896,5,-0.935749463,1.478594621
7,4,1.720590885,5,5,-0.799022678,5,-1.461405723,5,5,1.097036317,8,1.347106642,0.953099573,6,-0.410256479,0.532607186,7,-0.068349197,0.329605138
4,4,-0.216988009,5,5,0.144821265,8,1.220537536,3,6,-0.326148413,6,1.190062539,0.151677608,5,1.040496806,0.610595458,1,-0.595596264,0.804637253
6,7,0.662717332,5,7,1.08005775,5,1.825374282,3,5,-0.498501,7,1.033076123,0.517565894,6,1.00040361,0.893984013,5,-0.173292621,-1.206796701
6,3,-0.432746153,6,4,-1.059732385,5,-2.893818303,5,6,1.501687568,6,1.046110309,-1.879879075,5,0.766831241,-0.144836421,5,-1.004999756,1.683350601
7,7,0.543114319,5,4,1.745364787,8,2.333452779,3,7,-1.37145212,3,-0.101599961,0.199102761,6,-1.281640673,-0.170381108,6,-0.263837064,-0.269223355
8,4,0.132858861,6,2,1.519027285,3,2.790928908,7,7,-1.654612265,3,-0.271215569,0.22021475,5,0.3511375,-0.22933558,5,0.170545124,1.006365704
8,6,-0.472712281,5,7,0.737052075,3,-1.746352108,7,4,0.321975597,3,-1.328032494,0.643795008,4,-0.253340485,-1.132419701,5,0.011977209,-0.122604209
5,4,-1.095596508,3,2,-0.908563852,4,-0.803345564,5,5,0.298881052,5,-0.087804026,0.935843102,6,-0.857362199,-0.251262138,6,0.660624249,-0.424707139
5,4,1.203047718,6,5,0.224836438,5,-1.655530982,3,7,0.976498817,6,-1.46665945,0.076799728,8,0.448724163,0.12711505,6,0.384331239,-0.242127945
9,5,1.226226281,7,3,-0.62489964,7,-1.898566034,3,6,0.481719214,3,0.774526928,0.738078799,8,-0.847563878,-0.995597622,6,1.445032615,0.150262352
7,3,-0.89285744,5,8,0.341611024,5,-1.333691661,1,6,1.07715967,8,0.891389168,-0.931330068,5,0.659008357,0.621987504,6,0.208036171,-0.59517027
4,2,-1.757238301,3,4,0.682295681,5,1.836787364,3,6,-0.585350776,6,0.656115632,-2.308350503,2,0.481470325,0.749807412,4,1.187269164,0.977232662
4,5,-0.554574223,5,4,0.141626385,5,3.280784767,6,7,-1.943205018,3,-0.802184578,0.022745867,4,1.468343732,-0.266332514,5,0.222249364,1.038147636
7,4,-0.416737165,5,5,-0.444629393,4,-2.381785984,5,6,0.526922351,2,-1.066396229,0.747060322,3,-0.160096023,-1.387440371,6,0.570863011,-0.517851394
7,7,-0.680439378,7,5,-2.566037778,5,1.327970879,4,5,-0.811675089,4,-0.039445911,0.743610259,7,-0.178156248,-0.152733175,4,1.579874349,-1.031740604
5,5,-1.60783671,7,4,0.709813965,4,3.264098012,4,5,-1.979397742,2,-0.801969302,-1.829543583,6,0.084857808,-0.347390736,7,-1.864639462,-0.187652657
6,5,-0.830550595,4,4,-0.309576378,7,-1.312744279,3,5,0.194604858,3,-0.317943431,0.883942114,4,-0.18393963,-0.936074814,5,-0.909645398,-0.20174172
6,5,1.447729204,6,3,-1.038725232,6,-0.995217376,4,4,0.198992217,4,0.799071237,-0.633635424,8,-0.867103532,-0.61761734,4,1.212861057,0.197813328
5,5,-0.500038183,6,3,0.333426528,3,-3.518950806,5,6,1.277556378,4,0.51232387,-0.295228522,6,1.248009889,-1.157236637,5,-0.734966613,0.151333207
5,4,-0.627148432,6,4,0.875230013,7,-1.305398229,5,4,0.4529854,4,1.07079861,-0.344129821,5,0.418890718,-0.466744701,5,-0.171129816,0.308615864
6,3,0.485027761,6,6,0.417193488,6,-3.162098557,5,5,0.990204541,3,-1.706103217,1.13630596,7,-1.325862301,-1.322120417,5,0.162574598,-0.776321595
7,4,-1.151670312,6,4,0.304517737,7,-0.986570202,5,7,0.804133738,7,0.231054778,0.315561588,4,-0.558005111,0.473208471,4,0.076074517,0.018199827
3,3,0.182136234,5,6,0.387864392,4,-1.016093937,8,4,0.228181554,4,0.93224976,0.802717845,7,0.456621002,-0.58583057,2,1.063144257,-0.731396737
5,5,-0.16460081,7,4,0.523031034,7,-2.310408139,3,3,1.436072266,7,1.052389899,-1.33165299,7,-0.463045037,0.308504517,5,0.163274571,0.776224262
6,6,0.032077198,4,5,-0.746691722,6,-0.312947795,5,5,0.613564204,8,0.418005445,-0.439143122,6,0.25849612,0.79130116,5,-1.966852157,0.553964911
5,4,-1.124511267,6,6,0.311137863,4,-3.957257276,6,5,1.987462997,6,-0.309995534,0.425602345,6,2.245733843,-0.316243669,7,1.055000255,-0.794599888
10,4,1.323508387,6,7,0.516100751,4,-3.095202307,5,2,0.959386376,3,-0.166434983,0.160126273,5,0.683863738,-1.311803304,5,-0.15110168,-0.996260483
6,5,0.944676194,5,6,-0.667594124,6,-3.142831704,4,5,1.502883219,6,0.09973196,0.305010691,6,0.237044313,-0.38628696,6,-1.043853502,1.325079145
8,5,-1.815387272,5,8,1.172798219,6,-1.652461507,5,5,1.031319902,7,-0.2353285,0.346435119,5,0.458888058,0.228171639,5,0.357422395,-0.137450144
7,5,0.047081541,4,5,0.501755185,6,3.754030455,6,8,-2.282125272,2,-1.197621533,0.332417057,4,-0.485035434,-0.409594471,4,0.715184188,-1.055159766
5,2,-1.892535018,4,6,0.010471311,4,1.957434294,6,3,-1.08103354,4,0.546911089,0.256020962,4,-0.415802185,-0.01876083,8,0.282447881,-0.003947228
7,3,0.076531446,6,2,-0.214482464,6,1.373279399,6,3,-0.348795106,7,0.970054618,-0.04244742,4,-0.061139629,0.719503839,7,0.219296068,-0.722486567
5,5,0.540243225,6,4,0.155436208,4,2.770265614,6,5,-0.779441166,7,-0.623398727,1.037945603,5,0.351537865,1.315797995,5,1.139262819,0.106731303
5,2,0.581582306,5,5,1.129228118,3,4.048262768,6,5,-2.449312143,2,-1.317252388,1.250905338,6,2.092540196,-0.42080491,4,0.925100057,-0.303930296
7,3,-0.749687582,6,5,-0.308318144,5,2.361131856,4,6,-0.693805912,7,-0.140254412,0.72250898,7,-1.532614826,1.068745218,4,1.377510267,0.3207554
7,3,-0.911477961,6,4,-0.184583638,4,1.336785243,5,3,-0.477776778,6,0.178756596,-1.134222029,6,-1.339352147,0.453105703,4,1.283895754,0.098967019
3,6,-0.079802117,5,5,-1.216888208,3,2.710268368,2,6,-1.673939985,3,-2.554504746,0.343082573,4,1.652504116,-0.342808986,6,-0.517994375,-0.566999605
5,4,-0.65351188,6,6,-1.295159395,6,-0.21840897,3,5,0.573719379,8,-0.984821993,0.540563254,7,0.118243726,0.81251346,3,0.083460824,-0.025306832
4,4,-0.076999033,7,3,2.421062779,5,0.054506005,5,5,-0.0610937,5,0.227209512,-1.236572772,5,-1.830392802,-0.055954598,6,-0.43144427,-0.697365869
4,5,-0.561388401,7,4,0.948494383,4,-2.680437683,5,5,0.777653104,3,-1.261713999,-1.203981594,5,-0.56614274,-1.231124961,4,0.061286658,0.109105166
4,6,-0.107965087,5,5,-1.336733064,8,2.736434914,3,9,-0.760423656,8,-1.574269793,-0.942518517,5,-1.428210805,1.316719295,7,-0.61610428,-1.920357932
7,3,-0.404503751,5,6,-0.155523314,3,3.403680219,3,3,-0.729967751,9,-0.309333089,-0.64849481,4,-0.060175839,2.023903869,8,-0.980356366,0.450912084
6,2,1.151006648,5,7,0.424047822,3,1.733784298,2,7,-1.065550901,4,-0.236478572,0.718323089,6,-0.782809391,-0.209846495,8,-0.400963092,-2.714041074
3,6,1.124574272,8,5,0.963696005,5,0.819685424,3,7,-0.576094312,4,-1.354473129,1.057432917,6,-1.198388228,-0.228582556,6,-1.11077592,0.813307217
3,4,-2.235060185,6,3,-0.120183913,5,1.299762529,6,2,-0.835194372,4,0.497291424,-0.006248115,4,-1.427578121,-0.222394071,5,0.841939256,0.321932461
5,5,-0.831701534,6,6,-1.212771794,6,0.669222572,5,5,-0.395970276,5,-0.171866553,-1.588186038,5,0.409600999,-0.053594763,6,0.691189351,0.083854111
7,4,-0.52984807,7,5,1.658200074,4,1.403209984,6,4,-0.838427925,4,0.991794391,-0.754094025,6,1.1622775,-0.12698362,4,0.91924421,0.653762546
6,5,0.897725642,6,5,1.194175657,7,1.939646306,6,2,-0.490803508,7,-0.59302478,-1.035346661,5,1.879052639,1.019534704,4,0.281501867,-1.396486978
5,3,0.23067553,9,5,-1.896777307,4,2.623054818,4,5,-1.668730762,2,1.676223296,-0.997697528,6,1.513442925,-0.418805439,5,0.796134466,-0.941325847
4,6,0.421139151,5,5,-1.138537047,6,-2.299683287,5,6,1.217374544,6,0.189064989,-0.010302333,5,1.814625488,-0.072170927,5,2.997323335,-0.58986888
4,5,0.601681771,5,6,0.554602927,6,2.478834487,4,6,-1.390026578,4,-2.206839683,0.524733225,4,0.049736339,-0.061388882,4,0.182849225,0.39883663
5,3,-1.906769198,5,2,2.209472243,7,-2.048886152,6,4,1.20263213,7,0.321160038,0.972261027,7,0.927933125,0.146794506,5,-1.000536628,-1.035204827
7,4,0.311249675,4,6,-1.437495002,6,2.719269188,6,1,-1.724340605,2,0.5181634,0.324088202,7,2.547375948,-0.424151687,6,1.450779466,2.335765277
6,3,0.550424066,7,7,0.599782361,6,-1.31519237,5,2,0.939344115,7,-0.637217603,-0.632317358,6,0.827219628,0.393584444,5,-1.551901787,-0.448938242
5,6,0.165565714,6,6,-0.42973074,6,-2.878531284,4,4,1.451783852,6,-1.840604334,2.803065691,8,-0.577447903,-0.219141083,6,-1.338691706,-0.527089381
2,3,-0.506748205,5,5,-0.245577065,7,-2.28153071,3,3,1.372289354,7,-0.012462812,0.089398914,6,-0.409025678,0.222669642,5,1.250739219,-0.775862138
8,6,0.724720238,5,3,0.548224629,3,-1.919574053,4,5,0.63254987,4,0.375118932,0.729748344,8,-0.127081076,-0.746369598,5,-1.602586942,0.300553173
4,6,-0.344112996,5,4,-0.274509015,3,-2.343418704,5,5,1.383307938,7,-0.634554442,0.057676213,6,-1.800654382,0.181837802,5,-0.295915784,-0.452784234
5,5,2.819521999,4,6,0.651336381,2,-2.540938932,7,5,0.712857849,3,-0.378628163,-1.135608573,6,-0.062895492,-1.210558891,6,-1.736231984,-0.257230187
7,3,1.176637008,7,6,-0.015277484,5,-1.993267251,6,5,1.100858277,6,0.55038439,0.579038271,6,0.893045302,0.019167309,3,0.892300851,0.570043697
5,4,0.827883361,5,2,1.181193871,8,0.948676987,2,2,-0.281304911,6,-0.121910087,-0.037273938,5,0.236899045,0.424864785,5,0.563854649,0.388474211
5,7,0.402136834,6,3,0.800228871,4,2.469420113,2,2,-1.568499054,3,2.334695615,0.730370451,5,0.600155729,-0.38981726,4,0.555088221,-0.216157477
